SquareFeet,Bedrooms,Bathrooms,Age,Location,Price
2992.4297915983493,4,2.5,25.0016957784804,Urban,706686.2180741506
1153.3819629155287,1,3.0,6.390592218019137,Suburban,369136.1522529977
1725.3998281470394,4,2.5,29.111872440129318,Urban,524495.9159386337
1791.3820010319007,5,1.0,14.993713422203248,Urban,552527.5627631467
1599.8622284723879,2,1.0,1.7201604226729117,Suburban,427215.4804521276
2448.0181110711137,2,1.5,31.74648650588719,Rural,540426.1773893199
2513.772207614952,2,2.0,42.94661746623638,Suburban,534994.2980186729
1942.0351205475527,4,1.5,17.23848834499371,Urban,549060.92942437
1932.1253079565952,4,2.0,19.514777360638526,Suburban,518255.63681963406
3451.3779132994605,3,2.5,44.55108414836057,Urban,760579.0756081394
3325.737114622994,2,1.0,40.680440668367794,Urban,690515.5885249731
1784.9466613783861,3,2.0,35.747641177588854,Suburban,469790.9995125335
3724.1230203944297,2,2.5,12.439853187657397,Urban,786173.6046692093
3849.0080544080192,3,1.0,45.51083274833223,Rural,735263.5492453399
1845.5761344961306,3,2.0,7.7207878769606495,Urban,570696.8485439799
1934.1598361377755,5,1.5,31.33852597086109,Suburban,521263.7670353544
2418.029290950268,3,1.5,1.440059027325935,Rural,588352.472967144
3811.586600107755,4,1.5,32.18599031624729,Rural,774799.0733621622
3604.222186055397,3,2.5,13.857217593667992,Urban,808292.6166061222
1128.2174802674874,2,1.5,22.483848859186,Suburban,375988.2906348019
2056.7383784685317,3,3.0,17.263227602852655,Urban,564167.9593010056
2570.78780719927,1,1.0,8.637837812310496,Urban,601175.8017964825
2410.0239121649283,2,2.5,31.099039504693703,Suburban,613037.3368601623
1420.3618173980567,1,1.5,44.09877775703037,Suburban,372806.2947365122
3548.213667738095,2,1.0,47.95421211412017,Urban,746549.46733859
2966.2105055898796,4,2.0,9.617318157695752,Rural,689935.1776829186
3481.3067995257716,4,1.5,35.86863870314867,Urban,745188.1487817669
3548.045693918311,4,1.0,33.21696833028411,Rural,734503.7657025221
3194.7387317303674,1,3.0,17.168889478728627,Urban,695434.2443566279
2205.4739239990954,5,2.0,0.9549599676862919,Suburban,597947.3146858265
2753.7496160493583,2,3.0,34.48956236564331,Rural,597121.1758337147
1313.1692995831781,4,1.0,47.274743027975006,Suburban,391605.6503349267
2955.665335919705,2,3.0,31.60600609578257,Suburban,625545.2961763159
1373.6104183656985,1,1.0,21.764636209381706,Suburban,423446.15823986894
3020.6386896325016,5,1.0,26.257694705581418,Suburban,707995.5270287377
1534.7141144126997,1,3.0,9.981440382995876,Suburban,440113.48169575137
1176.164160480704,2,1.0,37.52720818768688,Urban,370695.01810943824
1328.9103684574638,5,1.5,37.320991500492454,Rural,443562.53616056504
806.3748327010248,5,1.0,7.275865019371247,Urban,445191.76713197236
3099.9667771312966,1,2.5,43.89891912498295,Urban,667297.8048849631
3143.683356986813,4,1.0,13.459486973665264,Urban,730516.870670043
2447.7867197224305,2,2.5,49.11280304683074,Suburban,575008.086351086
1316.3609633772278,3,1.0,19.145150701862292,Urban,431156.17866343906
1067.373880034207,3,1.0,8.894202936724982,Rural,369918.1752609081
861.2126925993184,1,3.0,17.586005567282616,Urban,371616.1167232519
1330.3941662887064,2,1.5,22.009016434859657,Suburban,382320.5257509611
3650.7377119460693,2,1.5,3.4653886519147417,Rural,700128.5801918777
1572.9178934453817,1,2.0,28.910919061164474,Rural,383325.1604490424
1933.66824709509,2,3.0,29.881621993445016,Rural,495628.6336584062
1137.1055503402663,4,3.0,36.94652276747361,Rural,407670.3277379299
1511.556175194145,1,1.5,1.4584946145371647,Urban,469628.33385283663
2461.5186264966565,4,3.0,27.061910721691508,Suburban,609229.2625754167
2744.8085859060884,2,1.5,2.6453716635332194,Rural,638194.4210813153
1585.1274053318753,1,3.0,35.05721099833267,Rural,406413.25641048787
984.7429095203751,2,1.0,2.7863992850492236,Suburban,362013.30039428064
2051.3051812076756,1,1.5,45.58639241708163,Urban,497681.6399299558
1549.4507869642694,2,1.5,35.104128344224826,Rural,367180.17716254166
1502.5725543353662,4,2.5,25.369488254257856,Urban,472418.4510435086
3871.5609686830567,4,3.0,22.075196164058745,Urban,837897.1387970549
2772.161554962317,2,3.0,6.5336315206631195,Urban,690734.9454206609
2582.011018150707,1,1.5,14.549969478233155,Urban,584142.5510095884
2130.48033127463,3,1.0,43.44795525104481,Rural,526675.733906644
2172.6218669764617,4,1.0,45.2226405781247,Rural,510738.1589661898
2530.896012281859,4,1.0,0.037385418526553194,Urban,620169.5394621223
3028.575382515543,3,3.0,29.706819573877564,Urban,691131.1375893501
3046.8675077818543,2,2.5,35.96503045125568,Suburban,650912.622980409
1349.4205046574386,1,1.5,30.937349122880313,Suburban,374279.5238596051
2400.360806645206,2,2.0,4.083988243317699,Suburban,556273.3781918158
2118.2659041091265,5,2.5,10.886244939945112,Rural,590723.2561125493
3585.686292062029,4,2.0,12.517013369069302,Suburban,802046.7855811542
2820.5405478988046,5,2.5,41.58623156525449,Rural,641175.8986284595
2504.0130125311416,4,1.0,23.159971815446024,Rural,621825.1243054082
1169.2628549725355,4,3.0,24.34141059706184,Rural,400394.8371818073
2738.0412458349165,5,2.0,46.744652327725426,Rural,608963.9730632012
1175.052498176747,5,2.5,31.854294442735775,Suburban,401319.1299892454
1879.0610418104066,2,3.0,44.93338507763319,Urban,521338.58516777103
1257.094287405862,5,2.0,22.825442767076648,Urban,471196.3578907207
3014.6356704779805,2,1.5,7.471812925914712,Urban,672637.8178564946
1460.0067642756883,2,2.5,46.496779703704284,Suburban,370521.46622901247
2053.9499942016832,2,1.5,22.935255783376913,Urban,514872.2248755363
3666.1592883800918,4,1.0,9.081571093941093,Suburban,833471.2299165949
1453.8124268767049,4,1.5,15.119787015196112,Suburban,412562.3269410873
2424.9762046680935,5,1.5,2.540129484447112,Suburban,621073.133195116
2141.66931573127,4,2.5,23.415029572819257,Urban,626191.0471877155
857.9969313463351,5,1.0,42.65640859551183,Urban,401022.59204782895
3336.825963433001,4,1.5,46.679022800334465,Urban,719932.3583489901
1020.9469002067192,1,3.0,46.630110375182184,Rural,310583.82659453177
2317.6160671262514,1,2.0,6.261501281437337,Suburban,550639.6568813885
2594.1705438046397,5,1.5,19.102694125552848,Rural,630199.6590812884
2810.9646611666785,4,1.0,1.4114379825353185,Suburban,700922.26538465
3003.6212137852017,4,1.5,42.75826724857364,Urban,692079.9989283658
1610.4716272726882,2,2.0,17.93778810106369,Suburban,466343.28180910024
831.932085307038,3,1.0,31.55585139461174,Suburban,321865.93678335624
3115.019719535718,5,2.5,35.74492190386443,Rural,663360.2597719638
2514.1011179122515,3,1.0,21.49223348715777,Suburban,556774.6791325504
3475.576650263196,3,2.5,15.32211682751215,Urban,758816.8237258467
3428.442761282222,5,1.0,48.11064550579724,Suburban,726170.051541016
3498.6437369212263,4,2.0,48.22441125119271,Suburban,778140.434067279
2352.3029119345283,5,2.0,14.471818401501096,Suburban,625621.8476461872
1867.61086667797,3,1.0,23.981254837222902,Rural,464044.6131231773
3332.986248292384,4,1.5,48.64220793300112,Suburban,728576.8892339695
2244.1411616936157,1,2.0,0.24342038277516131,Suburban,507340.0803612322
1387.0150284909905,5,2.5,20.63391241895746,Rural,450124.4384517264
3535.9168625967177,5,2.5,5.022877484048421,Rural,785118.0788266584
3624.1916056715113,4,3.0,25.45789827813013,Rural,786131.6737619594
2292.1912196485446,1,2.5,1.2334977270243574,Rural,553011.9110673367
1042.23912739132,1,3.0,20.344921569531394,Urban,385420.6585797112
2041.04348773418,4,1.0,11.034953739266756,Urban,574867.8990852385
3371.320510280331,2,1.0,26.66541812293704,Suburban,676810.4760347536
3685.676891347932,5,1.0,49.79968245503498,Urban,799467.0484094777
1451.1127759923065,5,1.5,40.02680525633738,Suburban,433343.35372690076
1014.3155584808688,3,1.5,42.28210458122107,Urban,380848.0078910652
3607.5214500250836,4,3.0,31.763249367954042,Rural,759352.908042542
2046.095804732401,3,2.5,2.077992413612928,Rural,514906.1870902397
2533.635085656202,3,2.5,10.339883802207206,Urban,642961.7677628648
3897.8105985624284,1,1.0,46.25322782235275,Urban,710156.0386751177
1013.0071293255131,5,2.0,18.30565589643756,Suburban,443132.8149423095
2874.617623846706,3,1.5,5.181836324039779,Suburban,674452.7871912002
1037.1373522395747,1,1.5,35.1202682933101,Suburban,319689.7315475822
2001.5005710928012,4,1.0,14.972886196712732,Rural,482778.5045593125
3372.2065446190295,3,1.5,13.442845645208584,Rural,695884.3323861775
2187.11114481803,5,1.0,49.89887277791302,Rural,528978.9676422286
3990.983532489441,3,3.0,42.90694625133272,Rural,790478.4882015793
2588.989711829127,4,2.5,20.396890918392053,Suburban,601680.2665470275
1827.7188884350512,3,2.0,49.013060390824954,Rural,423816.1927637099
1504.35624289521,5,2.5,32.50566117096068,Rural,459985.88732504926
1921.6657097157179,1,2.5,37.10112259398801,Rural,417982.945891693
1992.1064760305626,5,3.0,1.5756521541105795,Rural,604668.065728139
1019.8837687166751,1,1.5,6.080262967402855,Urban,374293.06952821504
1982.6374381656742,2,2.0,31.654256324811918,Suburban,469672.0772152586
2285.56326316552,5,1.5,44.951199132474194,Suburban,593766.386902668
3112.760807164175,5,2.5,31.187186304379782,Rural,727581.0665437202
2901.5343511091455,4,1.0,6.701244715949589,Urban,704308.0750781605
3068.0500967332937,3,2.5,5.788002312316232,Suburban,701127.7875283988
826.7637820059427,1,1.5,42.20929479120408,Suburban,268335.79634509055
1496.5356786577154,1,2.5,6.965116935395716,Rural,399216.4607076285
2917.389722879541,4,1.0,26.01159802520127,Rural,614861.0220225729
2348.765978175191,4,3.0,1.8556659981151136,Suburban,656025.8058301235
817.003122138707,3,1.5,4.033488369558869,Suburban,340606.7155758228
3374.3828557818315,3,2.5,33.61741338214324,Urban,745604.0271793781
3272.9906345290797,5,1.5,34.459070521375835,Suburban,710784.5675319737
2554.9413215794,2,3.0,17.07347033042212,Suburban,595978.7175743013
1012.6826424840708,3,2.5,10.780488262152238,Rural,430637.4565878532
3252.848158504271,4,2.5,40.6855135378654,Suburban,700221.7521628707
2667.8834807403646,3,1.5,10.855161473494517,Rural,635799.2761283913
3302.271926905469,1,1.5,27.101353483318984,Suburban,660183.3252094234
3205.5903756666894,2,1.0,48.410442043145274,Suburban,651026.8835767511
3369.606630265079,5,3.0,7.392621893119189,Suburban,817939.9777545676
2457.6258124947994,1,1.0,47.04381337473544,Urban,537045.4061876044
1249.038458219248,1,2.5,9.144652653433432,Rural,363676.972951848
2947.703914815004,2,1.5,28.372160401161477,Urban,647561.6072554403
2785.516112166306,5,2.5,18.85038559793723,Suburban,683428.461594082
3175.210199037079,4,2.5,48.2464300750913,Urban,757822.5109187788
1343.6192193623529,5,2.0,13.677101450096846,Rural,423183.26591104834
1423.9206396809254,3,2.0,19.982900104287683,Suburban,398190.65669199533
3649.310455101851,1,2.5,49.14300589277102,Urban,696672.5040285513
3199.9289550466265,3,1.5,26.82351955942366,Urban,692787.1950261218
3706.3311638410332,4,2.5,25.131505781062675,Rural,797319.8303390596
3227.8890277245464,3,2.0,12.888924410199564,Urban,751522.8155965664
2710.896979168966,5,1.5,35.06817801552207,Rural,616916.3160316886
2893.2247584891957,3,2.5,0.7186475888888821,Suburban,680195.2356312936
3645.2093566080316,4,3.0,2.4756314851146763,Suburban,796979.7993043333
2652.1816144382096,4,3.0,29.967929356790137,Urban,647388.267060814
2823.65223785084,4,2.5,17.083728690922705,Suburban,685561.4437669341
1300.7254912115218,5,1.5,47.66581861004803,Suburban,440896.6862938482
2316.5479043715286,4,2.5,45.15953453613928,Urban,585286.2746309872
3092.4707582659166,1,2.5,35.68531293383536,Suburban,668385.6032226683
1667.0166346123692,4,2.0,40.90727905639007,Urban,513457.3231111875
1447.2133776785117,3,3.0,33.366592483384665,Rural,455549.9312135031
1804.2457863181298,3,2.0,6.2791051355080345,Rural,483339.00143031304
1572.802009577067,3,2.0,38.277168484460134,Rural,453056.8578647528
1487.7204385164669,5,2.5,10.50959843594232,Urban,568739.3201410432
2159.5226971778784,3,2.0,16.172142755009837,Urban,564505.9111545515
3705.083244427309,5,3.0,40.96171060512101,Suburban,806717.3952916136
2422.590869563898,5,2.0,26.82628041967241,Suburban,597607.9799667845
1401.3452186090337,4,3.0,42.99703570917046,Suburban,419320.44515896804
1046.309342018797,1,2.0,10.65176599216321,Suburban,323643.6084853304
3027.6996644413607,4,3.0,30.38892193034436,Suburban,682536.705100114
2024.956046196441,4,2.0,4.189548627413081,Urban,590048.6178817645
3429.8590290731495,5,2.0,32.15304967700148,Urban,771941.8138955439
2910.4344596504648,5,1.5,38.126701888776736,Rural,660821.7181505305
3347.972641732379,3,3.0,29.246544698936084,Rural,718246.2545848199
1670.227326139036,3,3.0,13.311575074940512,Rural,467820.0359684274
3015.548551875386,4,3.0,1.567133442943336,Rural,709512.4072469784
1644.9983510199,2,1.0,5.972444198214289,Urban,460219.06060104445
3805.019134240933,2,2.0,31.11514895370131,Urban,778422.9257169095
2836.397700906798,3,3.0,46.721010842125686,Urban,642561.3848046098
1838.4377605610946,2,1.0,10.32672019860032,Suburban,472121.0376812202
1662.4379593352724,3,1.5,36.75130745525494,Suburban,433103.46913583926
1410.9650722292592,5,3.0,43.322553162452074,Rural,425000.8901531809
3022.851068459929,4,3.0,26.044108922375553,Suburban,714252.1291235845
1499.8899615933674,1,1.0,33.463289792182884,Urban,414066.0284725315
2704.970450967965,4,2.0,40.75076583380741,Rural,632228.7725242694
1646.8320861611435,3,1.5,13.03375788702968,Rural,431003.1075450583
2918.3006233403794,3,3.0,14.84478371340215,Suburban,668281.763653435
3407.8071313297255,4,2.0,0.03137583142280853,Rural,760749.6019698303
3289.68077806289,3,1.5,48.154706544890125,Suburban,667756.6126282982
3234.7242589785014,2,2.5,45.87724472981724,Suburban,678249.6337931145
1400.7116982152065,2,2.5,38.22841318797152,Rural,394336.99929398816
1082.8318303504598,3,1.5,3.953801048832406,Suburban,400556.88062755787
3036.636251159634,3,1.0,22.375144484975408,Suburban,687313.637855055
